"taxa","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","test.var"
"s__Acinetobacter sp. WCHAc010034",1.53429690849406,0.125604796340594,0.159434365007679,0.787815075718118,0.430804881497336,0.726958914757926,"HPV"
"s__Acinetobacter sp. WCHAc010052",1.05795892461879,0.0854522821965195,0.182337666021292,0.468648546738231,0.639320870647346,NA,"HPV"
"s__Acinetobacter tandoii",1.08384020360427,0.0410601223997128,0.181758314941171,0.225905056464693,0.821275264989928,NA,"HPV"
"s__Acinetobacter towneri",2.31773994372163,-0.00167533796097101,0.242556465812241,-0.00690700186185865,0.994489053671175,0.996623150352873,"HPV"
"s__Acinetobacter ursingii",2.51848328021301,-0.470967296677259,0.218990143573993,-2.15063239372747,0.0315052263800483,0.187425996426529,"HPV"
"s__Acinetobacter venetianus",2.46650395689306,-0.22391692971264,0.252327830608191,-0.88740480656822,0.374860996627336,0.684305529409127,"HPV"
"s__Acinetobacter virus AB1",1.02646739239522,-0.000310753606293665,0.188114605500539,-0.00165193768695847,0.99868194502364,NA,"HPV"
"s__Acinetobacter virus ME3",1.02646739239522,-0.000310753606293665,0.188114605500539,-0.00165193768695847,0.99868194502364,NA,"HPV"
"s__Acinetobacter wuhouensis",8.38284073099211,0.148358763904117,0.142878905011684,1.03835316971379,0.299105663376649,0.62219307259196,"HPV"
"s__Actinoalloteichus fjordicus",2.9782842727723,0.0108388656973377,0.166951888618267,0.0649220909511279,0.948236031660977,0.978440359082773,"HPV"
"s__Actinoalloteichus hoggarensis",2.3305275401797,0.53832609346916,0.191787585393458,2.80688706917482,0.0050022775021125,0.0602872271073857,"HPV"
"s__Actinoalloteichus hymeniacidonis",1.14109460088424,-0.00864085656989985,0.17903691370578,-0.0482629888498848,0.961506650781238,NA,"HPV"
"s__Actinoalloteichus sp. GBA129-24",1.03506704793219,0.0325683580339969,0.186133855286733,0.174972779582878,0.861101022351065,NA,"HPV"
"s__Actinobacillus delphinicola",1.07525179828615,0.100745091849821,0.180364385327425,0.558564218024159,0.576459165970566,NA,"HPV"
"s__Actinobacillus pleuropneumoniae",1.10678349654378,0.155795107286402,0.175975891137312,0.885320746379045,0.375983663653399,NA,"HPV"
"s__Actinobacillus porcitonsillarum",1.08958847647837,-0.108318184840997,0.186949151760054,-0.579399177911336,0.562319858693382,NA,"HPV"
"s__Actinobacillus succinogenes",1.04367280595502,-0.0305782102443725,0.187734568289383,-0.162880020035723,0.870612902438099,NA,"HPV"
"s__Actinobacillus suis",1.04080975214315,-0.00145101602212971,0.186887364226934,-0.00776412053394778,0.993805190336619,NA,"HPV"
"s__Actinobacteria bacterium IMCC19121",1.0637095895778,-0.0173564741230295,0.185510651730689,-0.0935605258302167,0.925458267838944,NA,"HPV"
"s__Actinobacteria bacterium IMCC26077",1.0866672084394,0.0362095844578582,0.181662058420125,0.199323869677384,0.842009408481987,NA,"HPV"
"s__Actinobacteria bacterium IMCC26256",1.4794439249609,-0.406392281625105,0.181259898228309,-2.24204187245668,0.0249586662071441,0.169280403703021,"HPV"
"s__Actinobacteria bacterium YIM 96077",1.28207847941585,-0.282255456399754,0.190241880176766,-1.48366624708236,0.137897484925886,0.428995758647704,"HPV"
"s__Actinobaculum sp. 313",1.11545439091189,-0.126564295195287,0.185466848212474,-0.682409262976706,0.494980200178091,NA,"HPV"
"s__Actinomadura amylolytica",2.65163767713035,-0.0943331384917289,0.159986854124166,-0.589630560636669,0.55543835839877,0.809501083049881,"HPV"
"s__Actinomadura sp. WMMA1423",4.29099403886097,0.650815608167352,0.19303493442428,3.3714913319104,0.000747623913523412,0.0170312374446553,"HPV"
"s__Actinomadura sp. WMMB499",3.80652020308698,0.342042663068009,0.154850269765983,2.20886062119827,0.0271843369443363,0.176320629902848,"HPV"
"s__Actinomyces gaoshouyii",1.27280361500864,-0.1007633396447,0.178789074769836,-0.56358779066572,0.573034697913986,0.818370654207436,"HPV"
"s__Actinomyces howellii",1.30156769523362,0.0545020064858712,0.166146892522523,0.328035063782387,0.74288515109557,0.909973417866574,"HPV"
"s__Actinomyces israelii",1.13825290677306,0.0610240971682213,0.176763674799608,0.345229851310812,0.7299215786356,NA,"HPV"
"s__Actinomyces naeslundii",1.7791099199713,-0.0975263791813737,0.304269439377687,-0.320526370906134,0.748569342892201,0.912746431150543,"HPV"
"s__Actinomyces oris",2.1366399046922,-1.00366710289496,0.24823161118929,-4.04326869606309,5.27111548972794e-05,0.00228987063600274,"HPV"
"s__Actinomyces pacaensis",1.39393305354569,0.401102708646531,0.156868315345458,2.55693896988195,0.0105597742403793,0.0976739416370615,"HPV"
"s__Actinomyces qiguomingii",1.07804644267003,-0.018237316872928,0.184327057210741,-0.0989399882409952,0.921185918628671,NA,"HPV"
"s__Actinomyces radicidentis",1.30169154378341,-0.244702439766284,0.177032629405239,-1.38224484711315,0.166896534170894,0.468816129069518,"HPV"
"s__Actinomyces slackii",1.3591265051458,-0.217468476369896,0.183808635154669,-1.18312437381902,0.236759859334973,0.555612333213227,"HPV"
"s__Actinomyces sp. 2129",1.40755845354072,-0.088127046677395,0.166495620029426,-0.529305495614958,0.596593543888681,0.829601740593178,"HPV"
"s__Actinomyces sp. 299",1.38753696306591,0.0105165788115673,0.163141004914692,0.0644631238913019,0.948601468886297,0.978440359082773,"HPV"
"s__Actinomyces sp. Chiba101",0.656376332237919,0.388779531209175,0.218263896484924,1.78123609754227,0.0748738889090474,NA,"HPV"
"s__Actinomyces sp. dk561",1.26791640873418,-0.2625572317181,0.197161956199224,-1.33168303246493,0.182964367153725,NA,"HPV"
"s__Actinomyces sp. oral taxon 171",1.10201326419749,-0.40589752639836,0.304638344047206,-1.33239145475221,0.182731588638928,NA,"HPV"
"s__Actinomyces sp. oral taxon 414",5.1745723436585,0.203180708701388,0.148156484359595,1.3713926162573,0.170252597973749,0.473966994061048,"HPV"
"s__Actinomyces sp. oral taxon 848",1.17857260085786,-0.224563657127989,0.184571364602121,-1.2166765825895,0.223727292187088,NA,"HPV"
"s__Actinomyces sp. oral taxon 897",1.43660258829382,-0.395970676845593,0.203908127853633,-1.9419072746812,0.0521483265839362,0.255403829169317,"HPV"
"s__Actinomyces tangfeifanii",1.07518928287935,0.0328859362178732,0.182702208316501,0.179997475240714,0.857154550293663,NA,"HPV"
"s__Actinomyces viscosus",1.55718590761686,-0.596388527416535,0.207083246056812,-2.87994581296509,0.00397743524872978,0.0534521514001959,"HPV"
"s__Actinoplanes derwentensis",1.51067859494748,0.406233374128683,0.152515349454471,2.66355731132459,0.0077319239805144,0.0806884580759827,"HPV"
"s__Actinoplanes friuliensis",15.3561495406878,0.0674815487236916,0.164500209143817,0.410221659139016,0.681643353919358,0.880242093545071,"HPV"
"s__Actinoplanes missouriensis",1.230216643102,0.361828040185293,0.162699288669437,2.22390671246531,0.0261547213611237,NA,"HPV"
"s__Actinoplanes sp. N902-109",1.35056487787367,0.0423718161175867,0.164372960722506,0.257778505244051,0.796577854320194,0.930586261332159,"HPV"
"s__Actinoplanes sp. OR16",1.44176318550952,0.177318546211745,0.172580390404388,1.02745477511236,0.30420637041136,0.622819447961171,"HPV"
"s__Actinoplanes sp. SE50/110",1.31826081749195,1.17058410341347,0.195384530232531,5.99118109310056,2.08322505326315e-09,3.89146439949557e-07,"HPV"
"s__Actinoplanes teichomyceticus",5.98846082283274,0.202028676775896,0.140810486924135,1.4347558991451,0.151356668942187,0.445325282190432,"HPV"
"s__Actinopolymorpha singaporensis",1.56272202288812,-0.384282218153479,0.181437983928979,-2.11798108550358,0.0341766695926278,0.196968309035956,"HPV"
"s__Actinopolyspora erythraea",3.59206020968211,-0.191896928313885,0.144699282911047,-1.32617746579886,0.184780921540808,0.49187920702596,"HPV"
"s__Actinosynnema mirum",1.32164340582815,-0.0883807692100341,0.170920971753111,-0.517085576471547,0.605096421775319,0.83480067642267,"HPV"
"s__Actinosynnema pretiosum",3.57129793120966,-0.137102463182371,0.170224089377474,-0.805423390330755,0.42057539853625,0.717474743804305,"HPV"
"s__Actinotignum schaalii",1.12963894079469,-0.0798975044188392,0.182775319393536,-0.437135083029514,0.662013385587608,NA,"HPV"
"s__Adlercreutzia equolifaciens",1.08389164514715,-0.122944855258872,0.188209415981368,-0.653234348652587,0.513605209379091,NA,"HPV"
"s__Adoxophyes honmai entomopoxvirus",1.03507712933328,-0.0155239577677219,0.187923905440585,-0.0826076795888536,0.934163494720507,NA,"HPV"
"s__Advenella kashmirensis",1.08960324758196,-0.037473986728237,0.184177998503632,-0.20346614162765,0.838770707218512,NA,"HPV"
"s__Advenella mimigardefordensis",1.28444487829829,-0.0366382479654761,0.170025959707679,-0.215486200039495,0.829388270127917,0.950486779024164,"HPV"
"s__Aeribacillus pallidus",1.15556551220668,-0.00956809437713431,0.177994106337455,-0.0537551190543038,0.957130267590781,NA,"HPV"
"s__Aerococcaceae bacterium ZY16052",1.30528378475223,0.418265810643636,0.160736595253972,2.60218160016861,0.00926327864187068,0.0905958350943164,"HPV"
"s__Aerococcus christensenii",1.27880216886288,-0.278229349474205,0.187475888512325,-1.4840807086289,0.137787510416467,0.428995758647704,"HPV"
"s__Aerococcus sanguinicola",1.10684552154234,-0.0199287887933841,0.182079636157132,-0.109450948024665,0.912844825753937,NA,"HPV"
"s__Aerococcus urinae",1.05518476308225,0.0210207373651255,0.18482413086498,0.113733727661795,0.909448875179118,NA,"HPV"
"s__Aerococcus urinaehominis",1.07236944319326,0.0606209393582931,0.181958347939201,0.333158330161081,0.739014770739523,NA,"HPV"
"s__Aerococcus viridans",1.55145145503464,-0.508187944047852,0.215507264320434,-2.35810122526652,0.0183686833597692,0.139482522422963,"HPV"
"s__Aeromonas caviae",2.59951998405352,-0.178254123775098,0.241792635459768,-0.737218995260745,0.460989183757317,0.747633961447636,"HPV"
"s__Aeromonas dhakensis",1.13823834858048,0.165932937742542,0.173521162203346,0.956269169913055,0.338936261696595,NA,"HPV"
"s__Aeromonas encheleia",1.26149277658451,0.0742313859361692,0.167903629656552,0.442107094933028,0.658411710522148,NA,"HPV"
"s__Aeromonas hydrophila",10.8038637883702,-0.149010098582485,0.25736023117143,-0.578994267701089,0.562593041054165,0.81340851446531,"HPV"
"s__Aeromonas media",1.25880721615208,-0.0397057069577603,0.187082533238197,-0.21223631234032,0.831922678815769,NA,"HPV"
"s__Aeromonas rivipollensis",10.089743690752,0.0532632475236386,0.156675985673877,0.339957953955412,0.733888191950854,0.905484242116378,"HPV"
"s__Aeromonas salmonicida",3.3853158468053,-0.395960010548478,0.245345724395641,-1.61388592168804,0.106552172880996,0.373842050459917,"HPV"
"s__Aeromonas schubertii",1.41373016293714,0.115698054367071,0.15840371240682,0.730399891575327,0.465145784629849,0.750338795931396,"HPV"
"s__Aeromonas sp. ASNIH1",1.25001686585929,0.347951897368231,0.176848058511398,1.96751889897511,0.0491234193059063,NA,"HPV"
"s__Aeromonas sp. ASNIH3",1.58316152082406,-0.332679639773928,0.222962579852866,-1.49208732691138,0.135676253734456,0.427391639082569,"HPV"
"s__Aeromonas sp. ASNIH4",1.76565655284037,0.355392697031977,0.207704085913305,1.71105298901206,0.087071331380485,0.338852597955721,"HPV"
"s__Aeromonas sp. ASNIH5",1.22437244794396,-0.315101294763133,0.202449930500571,-1.55644061711468,0.119603353098308,NA,"HPV"
"s__Aeromonas sp. ASNIH7",1.17506221084031,-0.26719841814159,0.203338912895999,-1.31405452274771,0.188827856738398,NA,"HPV"
"s__Aeromonas sp. CA23",3.64369197828889,-0.0575583135496946,0.200086901712638,-0.287666574158658,0.773601978881355,0.922996981465329,"HPV"
"s__Aeromonas sp. CU5",1.14108836402284,0.0348978591525789,0.177508741689634,0.196597974952672,0.844142155439115,NA,"HPV"
"s__Aeromonas veronii",18.9418947245394,-0.241577823621361,0.223377403730906,-1.08147833928798,0.279484390842685,0.603557042883393,"HPV"
"s__Aeromonas virus 65",1.03506241884975,0.00863832878432267,0.187015544608474,0.0461904319365933,0.963158468544993,NA,"HPV"
"s__Aeropyrum camini",1.06371683240724,-0.0411142862975791,0.186422423289941,-0.220543674800506,0.825447762023806,NA,"HPV"
"s__Aeropyrum pernix",1.09812663656809,0.0838420418052906,0.179238599003129,0.467767781446601,0.639950663121353,NA,"HPV"
"s__Afipia sp. GAS231",2.73701423847974,-0.353107828350995,0.185712483697549,-1.90136829426106,0.0572537894111058,0.266971367785652,"HPV"
"s__African swine fever virus",1.09236300036266,0.0490789547786535,0.180763682933674,0.271508933554212,0.78599962969317,NA,"HPV"
"s__Agarilytica rhodophyticola",1.12691783649395,-0.0753121337977088,0.182536436356385,-0.41258685280055,0.679909335279592,NA,"HPV"
"s__Agarivorans gilvus",1.04939563371193,0.0310061531725805,0.184945434409736,0.167650276264124,0.866858416179313,NA,"HPV"
"s__Aggregatibacter actinomycetemcomitans",1.44361249254869,-0.0247961519587985,0.233291334887365,-0.106288353876368,0.915353571507507,0.974112085209908,"HPV"
"s__Aggregatibacter segnis",1.49716910925455,-0.196883216495883,0.240045656818948,-0.82019070498901,0.412107399960994,0.709644000456424,"HPV"
"s__Agrobacterium fabrum",28.3100841535707,-0.0696370696614342,0.255514838967911,-0.272536303342366,0.785209681262546,0.925533837460943,"HPV"
"s__Agrobacterium larrymoorei",8.0770151825285,0.251669132453028,0.108920233512069,2.31058201344327,0.0208559536881037,0.15070769172393,"HPV"
"s__Agrobacterium rhizogenes",1.10675100415249,0.0694413588185047,0.178890193925746,0.388178677067836,0.697883811637917,NA,"HPV"
"s__Agrobacterium sp. H13-3",1.04655264856824,-0.0355618050698915,0.187682992954458,-0.189478036928582,0.849718167290435,NA,"HPV"
"s__Agrobacterium sp. MA01",1.09817376065323,-0.0517357062489072,0.183992133627349,-0.281184337770063,0.778569016901798,NA,"HPV"
"s__Agrobacterium sp. RAC06",1.2987981295682,0.150814847220708,0.163727843018773,0.921131338689999,0.35698186031776,0.667962286398323,"HPV"
"s__Agrobacterium sp. T29",1.19006512329794,-0.106301048911231,0.178949603200036,-0.594027854827955,0.552493482685612,NA,"HPV"
"s__Agrobacterium tumefaciens",219.699697411128,-0.899847914660542,0.223593092638752,-4.02448887861835,5.70991922521787e-05,0.00242412025288795,"HPV"
"s__Agrobacterium vitis",52.5733659824841,0.265650865527882,0.0926635999288179,2.86683083467456,0.00414604563695778,0.0546423028513624,"HPV"
"s__Agrococcus carbonis",1.50836413896,-0.0204533790752701,0.19115105437345,-0.107001131342496,0.914788082227709,0.974112085209908,"HPV"
"s__Agrococcus jejuensis",1.44783131623645,0.0203743559515002,0.159113925864956,0.128048854559672,0.898110310885601,0.972644318577876,"HPV"
"s__Agrococcus sp. SGAir0287",1.14971706836788,0.0638529413982984,0.175842567103803,0.363125621116558,0.716511046157931,NA,"HPV"
"s__Agromyces aureus",1.56245150284384,-0.151565864080688,0.161096325434502,-0.940839982984661,0.346786867737668,0.656864704215801,"HPV"
"s__Agromyces flavus",1.132639610558,-0.0844718576505231,0.182464239235375,-0.462950208788893,0.643400057232957,NA,"HPV"
"s__Agromyces sp. FW100M-8",1.08948772953241,-0.0844707457354696,0.185892862967538,-0.454405534386871,0.649536969712661,NA,"HPV"
"s__Agromyces sp. HY052",5.10688028836198,-0.303609752720651,0.148270073521116,-2.04768059737566,0.0405913062234927,0.217262349643222,"HPV"
"s__Agromyces sp. KACC 19306",1.08954284556423,-0.0143099728253118,0.183248485605888,-0.0780905379817882,0.937756033807216,NA,"HPV"
"s__Agromyces sp. LHK192",1.0895345626806,-0.037473214472284,0.184096749538586,-0.203551744211702,0.838703806067472,NA,"HPV"
"s__Agromyces sp. MF30-A",1.09528557850959,-0.0939321354546154,0.185767668945848,-0.505643075501997,0.613107236423538,NA,"HPV"
"s__Agrotis ipsilon multiple nucleopolyhedrovirus",1.04078768574157,-0.00145047386661842,0.186889908800438,-0.00776111388746645,0.993807589221149,NA,"HPV"
"s__Ahniella affigens",1.54551958380075,-0.327486757013498,0.19310956331989,-1.69585985998534,0.0899124229419971,0.344172963228792,"HPV"
"s__Akkermansia glycaniphila",1.52495463067631,0.182080276859193,0.168938503444858,1.07779027957723,0.281127358438476,0.605358628699285,"HPV"
"s__Akkermansia muciniphila",1.14979409460578,-0.00049407856378864,0.178154198444132,-0.00277331978759726,0.997787213795842,NA,"HPV"
"s__Alcaligenaceae bacterium SJ-26",2.27117620573425,-0.25447076618041,0.19959839579316,-1.27491388479952,0.202339724010679,0.512850209568451,"HPV"
"s__Alcaligenes aquatilis",1.08097313040133,0.000139702198487077,0.183445431984299,0.000761546346376366,0.999392373986623,NA,"HPV"
"s__Alcaligenes faecalis",21.4777711631414,-0.157095302455499,0.169415339052333,-0.927279096062082,0.353781644866247,0.662852670622015,"HPV"
"s__Algibacter alginicilyticus",1.39885800606555,0.100544859940667,0.175290786465308,0.573588960196523,0.566245984127692,0.816536558723484,"HPV"
"s__Algoriphagus machipongonensis",1.09238613477604,0.0038352593665785,0.182345469149693,0.0210329293316853,0.983219387672971,NA,"HPV"
"s__Algoriphagus sanaruensis",1.11546998622933,-0.174228178221713,0.187484912951908,-0.929291725283541,0.352737922355475,NA,"HPV"
"s__Alicycliphilus denitrificans",9.12078501199927,0.204601364718544,0.224209336970161,0.912546138726479,0.361481292952598,0.671219736814566,"HPV"
"s__Alicyclobacillus acidocaldarius",2.09935719532981,-0.975466319892664,0.335653157687728,-2.90617352332547,0.00365878486638754,0.0513880460933228,"HPV"
"s__Alistipes finegoldii",1.7917385167668,0.302547491482124,0.154567783153644,1.95737743861788,0.0503031090384588,0.250576553823576,"HPV"
"s__Alistipes megaguti",1.18137613475313,-0.608663046926032,0.322463061184339,-1.88754347456276,0.0590872646819563,NA,"HPV"
"s__Alistipes shahii",1.12415304593699,-0.0936978146828124,0.184816289870992,-0.506978117287262,0.612170172733439,NA,"HPV"
"s__Alistipes sp. 5CBH24",1.06093113731432,-0.0124420065095386,0.185603915063054,-0.0670352589562116,0.946553633730983,NA,"HPV"
"s__Alistipes sp. 5CPEGH6",3.30003890952811,-0.0552071862824617,0.206378609888419,-0.267504400346092,0.789080826599324,0.927045901941847,"HPV"
"s__Alistipes sp. dk3624",1.18151665018879,-0.348403835071582,0.205806577133467,-1.69287026646208,0.0904801640801102,NA,"HPV"
"s__Alkalilimnicola ehrlichii",1.67711846558966,-0.178775865268177,0.168081817368358,-1.06362406158652,0.287499037759564,0.61376937432556,"HPV"
"s__Alkalitalea saponilacus",1.39977608868803,-0.330001995428741,0.206866318099989,-1.5952427560935,0.110657961000042,0.382087007667427,"HPV"
