Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC100505501	63.736420559262	-0.484869815609314	0.146312667217176	-3.31392916848141	0.000919948083728174	0.00333778991447908
MRPS22	2249.99767791856	0.178613645129486	0.0538988535066831	3.31386724408413	0.000920151838568794	0.00333797146249939
FBXL6	1581.15144492907	-0.269168143930928	0.0812353018912216	-3.31343809482432	0.000921565052508558	0.00334253968852904
LINC02148	1.95209671643455	-0.66664375603202	0.201201546267511	-3.31331328411201	0.000921976438938311	0.00334347334194145
LINC01869	13.0468805557529	-0.441429666774105	0.133242012492031	-3.31299158964975	0.000923037555140986	0.00334676248286634
LOC648987	263.511282077841	0.263201555130237	0.0794539091208306	3.31263191506373	0.000924225289441037	0.00335050954260636
LINC01910	9.35369777981774	-0.670400198121697	0.202394385643791	-3.31234582416522	0.000925171043250963	0.00335337826810126
PYY2	364.592571109073	-0.718887360543981	0.217053414217224	-3.3120297284268	0.000926217029159234	0.00335660927706822
LINC01500	1.02603919655167	-1.19119418788154	0.359733356588289	-3.3113253638162	0.000928551770017585	0.00336450887467577
CTSW	335.459946315709	0.525585941642754	0.158727382359717	3.31124934985471	0.0009288040574333	0.00336486154607342
B3GLCT	826.400929965981	0.229273985341915	0.0692443405074542	3.31108627306853	0.000929345517311724	0.00336626153601736
PLAC9P1	1.33172166226178	-0.923523499108333	0.278967110630965	-3.31051032151968	0.000931260176510929	0.00337218836995624
ELOVL3	54.4636081382026	0.511045041308594	0.154370923162894	3.31050064894237	0.000931292362635392	0.00337218836995624
EMILIN3	90.908437051105	-0.650437573888788	0.196488609085443	-3.31030677511664	0.000931937707687508	0.00337364744835915
ZSWIM6	1009.64021762925	0.215670052988704	0.0651514812708996	3.31028625568694	0.000932006034662976	0.00337364744835915
PPIL3	587.687139650467	0.227784015080501	0.0688119754311328	3.31023798769544	0.00093216677896388	0.00337366693420011
ANO1	13400.3228753635	-0.590045752495878	0.178254191656057	-3.31013676039874	0.000932503974219333	0.00337424665877642
KRT24	1612.24128443991	1.17845371862097	0.356017922159794	3.31009661387787	0.000932637736402305	0.00337424665877642
PROSER3	581.229200159848	0.243269771970462	0.0735019506026431	3.30970498028817	0.000933943533621549	0.0033784081013813
TM4SF1-AS1	19.8783418061033	-0.581145146884301	0.17560293491584	-3.30942730064747	0.000934870407976415	0.00338119768641037
PSMC2	6234.8348821581	-0.156278536360173	0.0472250705430698	-3.30922822481854	0.000935535432969927	0.00338303945494454
GPATCH2	1003.41575411618	-0.176612654484608	0.0533738705584149	-3.30897221124922	0.000936391306204967	0.00338557063174174
LAMB2	6411.56873453367	-0.287788887781411	0.0869815024750061	-3.30862171372708	0.000937564223037615	0.00338924706230428
DET1	147.196617161344	0.250011793257473	0.0755736055062785	3.30818930210631	0.000939013135404067	0.00339391981279949
CXCL2	379.939236785467	-0.568329026373618	0.171830695220681	-3.30749419155709	0.000941346639946465	0.00340178769952363
SLC15A4	1486.56873198312	-0.14038395656138	0.0424553517843448	-3.30662568230433	0.000944269797791706	0.00341178347072328
GLRX3	5024.80380304304	-0.194980174039745	0.0589680353916427	-3.30654010676738	0.000944558275602058	0.00341220558822681
RABGGTB	2254.48019294153	-0.207691372105521	0.0628130983886006	-3.3064978075212	0.000944700897831894	0.00341220558822681
MKNK2	12876.3438395234	0.273012614935642	0.0825743033921938	3.30626603822433	0.00094548271874699	0.00341446153959602
MUTYH	609.806427402661	0.20633012373556	0.0624126007005013	3.30590492015665	0.000946702062815743	0.00341829652378514
FBXL8	242.405814035029	-0.260884804240331	0.0789204352964565	-3.3056685921757	0.000947500831582713	0.0034206118965617
TIMM23	3069.06223395267	-0.170760080256799	0.0516736202807875	-3.30458905973515	0.000951157506171564	0.00343324222847665
LGALS4	32.7643467353969	-0.702023594912576	0.212467194997475	-3.30415052978376	0.000952646658379781	0.00343804590106647
RASSF5	2629.20742452001	0.283985801032884	0.0859499241996861	3.30408436862729	0.000952871514650088	0.00343828596554115
SMR3A	1.84351152791804	-2.56950891490635	0.777720378323458	-3.30389814453039	0.000953504682529568	0.00343999903324964
DNAH6	20.7525261571701	0.620955340999981	0.187965566189222	3.30355901662795	0.00095465872937055	0.00344359041665806
LOC101927948	0.6753822399056	-1.02195963569133	0.309429342448339	-3.30272374172774	0.000957506676252905	0.00345311486140468
LINC02043	9.93057944543085	-0.579533802986356	0.175473193850684	-3.30269136993939	0.000957617209089522	0.00345311486140468
ZHX2	2109.4412046801	0.236140936738427	0.0715160117789871	3.30193100627865	0.000960216857253242	0.00346191417155141
LBX1	12.9672623008609	-1.04652922910532	0.316953730824702	-3.30183596950348	0.000960542242732643	0.0034625124171546
EIF2B2	2088.76968577225	-0.218909524456623	0.0663035082956388	-3.30162807495093	0.000961254385041307	0.00346450439355552
GREB1L	40.0085542955233	-0.701790044685649	0.212674366750374	-3.29983371014041	0.000967421333476648	0.00348615238241709
FBXL16	402.41941964337	0.45766458187724	0.138703287925611	3.2995943262909	0.000968246822509198	0.00348854815841832
LRRC24	0.341519102888849	1.08061814584765	0.327521288470609	3.29938292223292	0.000968976368655161	NA
OTULIN	2276.23964867308	0.177355819673563	0.0537577999314218	3.29916439846521	0.00096973101965338	0.00349331604044014
HTR2A	11.0536181764645	-0.620692301830287	0.188143215194455	-3.29904164329695	0.000970155181642093	0.0034942643505321
HDLBP	34232.4160821214	-0.174950668200916	0.0530355758467508	-3.29874174849059	0.000971192145671505	0.0034974191448187
MANBA	1750.97092787229	-0.264916460142195	0.0803166039649765	-3.29840216174623	0.000972367594015109	0.00350107151451469
PHYKPL	905.512282053274	0.177179325334269	0.0537185130381172	3.29829169337854	0.000972750254035156	0.00350186866153405
PUS10	413.271873903833	-0.211142070406469	0.0640354781095756	-3.29726702508833	0.000976306334510224	0.00351408785908992
LINC00885	125.200094048055	0.566833019981093	0.171916184156897	3.29714751848947	0.000976721861523472	0.00351500086559201
MTERF2	255.024780345293	0.242125893108367	0.0734364109589756	3.29708233213668	0.000976948584894994	0.00351523422054595
SDAD1P1	87.8945512170196	0.279646082933407	0.0848217495237898	3.29686766075222	0.000977695573773064	0.00351733919557357
GDAP1L1	3.02996995492754	-0.732514389421656	0.22222920723924	-3.29621114398825	0.000979983328888104	0.00352498558668298
EHBP1	3225.25414526281	-0.236533533537774	0.0717675303651174	-3.29582935812908	0.000981316011394279	0.00352919463190241
LINC02607	3.38679596552651	-0.755579701736291	0.229297282654523	-3.29519692945819	0.000983527294222013	0.00353656154893708
GRHL2	3864.57995183397	0.245821824482947	0.0746215461354066	3.29424726789879	0.000986856446937373	0.00354794499093461
PKIB	186.381952678875	-0.448391440156655	0.136123609479441	-3.29400198739498	0.000987718001069675	0.00355045462559642
FBXO33	757.822410246761	-0.169264639029664	0.0513925216639643	-3.29356555291098	0.000989252710755415	0.00355538275638097
ACOXL	18.1376763002485	0.504111963459179	0.153070018635693	3.29334227533456	0.000990038713543247	0.00355761884239477
CROCC	1846.06679179255	0.330121913020826	0.100255607309347	3.29280248637073	0.000991941318866281	0.00356386593963952
USP27X	179.288851124845	0.233897982650985	0.0710348353148626	3.29272224837617	0.000992224424212186	0.00356429336174816
CNOT9	3580.26499288633	0.138703575776099	0.0421283668800865	3.29240333884536	0.000993350378885393	0.00356774784609598
AIMP2	1400.56013799801	-0.184696110304956	0.0561106658908923	-3.29163996492394	0.000996050383782108	0.00357685366029907
HEIH	820.173340182732	0.210185755885899	0.0638629061455692	3.29120249252049	0.000997600756707958	0.00358182877511794
PEAR1	356.914372164868	-0.352843227893507	0.107210035637753	-3.2911399179617	0.000997822699302016	0.00358203337995425
KIF25-AS1	2.13993944530234	0.840593438172539	0.255421069784755	3.29101056103521	0.000998281653892072	0.00358308861392832
NCL	40193.3681091797	-0.162618991084342	0.049420710436343	-3.29050290148714	0.00100008470422976	0.00358896700584188
BTD	493.796248477214	0.192897304666607	0.0586238724397234	3.29042242756895	0.00100037079947764	0.00358918537987343
MYCT1	215.168684058198	-0.328529216149047	0.0998464442904576	-3.29034467360041	0.00100064729691862	0.00358918537987343
RASL11B	222.615241751018	-0.52230153926282	0.158738945181751	-3.29031756299503	0.00100074372037411	0.00358918537987343
NCF2	1891.24724476279	-0.323713244622884	0.0983841165514557	-3.290299857026	0.00100080669929236	0.00358918537987343
FOXA2	38.6173693572097	-0.90780462772659	0.275927247990511	-3.29001443075245	0.00100182244743208	0.00359223488209836
TSSC4	2344.10357586919	-0.257553929180468	0.0782873856998084	-3.28985221409812	0.00100240015402684	0.0035933337596373
PDGFRB	6843.25125640471	-0.412117710886651	0.125270007192428	-3.28983545321903	0.00100245986257807	0.0035933337596373
LINC01124	14.0554582062266	0.675925859851246	0.205464025371284	3.28975283449166	0.00100275422965606	0.00359379569186028
HOTAIRM1	270.232457327874	-0.428228119278797	0.130192089056932	-3.28920230392445	0.00100471779115003	0.00360023875162096
CLIP2	2048.245026483	-0.292971826821675	0.0890798461027335	-3.28886768039314	0.00100591302184403	0.00360392695418958
NUFIP1	512.380388251658	-0.178700737857975	0.0543443970068628	-3.28830105218405	0.00100793994424556	0.00361059318530061
NT5C	1636.13648776041	-0.273692101072949	0.0832388146292247	-3.28803458208855	0.00100889445812474	0.00361341632165242
NPR2	414.32865002374	-0.513218986951744	0.156096853250325	-3.2878240417103	0.00100964921963571	0.00361500860269247
TES	5397.66217974411	-0.232317433514207	0.0706603053079329	-3.28780681744557	0.0010097109896417	0.00361500860269247
SLC34A3	22.3039740261245	-0.602962295022131	0.18339545073436	-3.28777127571988	0.00100983846115277	0.00361500860269247
STATH	126.661766093345	-1.34051238123363	0.407785752066933	-3.28729577833216	0.00101154528079811	0.00362052180196654
TTC29	5.79055243682578	-1.08373424979773	0.329749504586097	-3.28653791658622	0.00101427118087415	0.00362968007460155
FGF1	306.20071759116	0.475787760721659	0.144773932974544	3.28641870083972	0.00101470059807509	0.0036306184688088
FRZB	204.113383606518	0.532055795827045	0.161940996900395	3.28549166678465	0.00101804553743531	0.00364198663021545
LOC105369306	13.5567370952593	-1.16257227238478	0.353896511320273	-3.28506282259636	0.00101959635009583	0.00364693374111858
NDUFA13	1934.33522316217	-0.364238328348062	0.110895249245295	-3.28452599030987	0.00102154075768377	0.00365328681704596
MDH2	13629.4605870535	-0.189464016306473	0.057695973473761	-3.28383429378547	0.00102405114374508	0.00366166154889255
ARF4	8596.81683242977	-0.192364976387888	0.0585806558476814	-3.28376276441948	0.00102431107199136	0.00366198796975509
TMED2	14313.6108816878	-0.149961674034725	0.0456703443368706	-3.28356784281256	0.00102501970125589	0.00366391815848094
RPS12	43678.3820008353	-0.28745804413191	0.0875502203791387	-3.28335032038828	0.00102581103050138	0.0036649888859694
SPAG8	19.0033464926732	0.448070029838597	0.136468068483001	3.28333239284038	0.00102587627470529	0.0036649888859694
NUDT16P1	146.512758064904	0.521803737179346	0.158925660277523	3.28331961162312	0.00102592279207565	0.0036649888859694
WWOX	516.130613011941	0.24414654392676	0.0743601095457376	3.2832999496402	0.00102599435587419	0.0036649888859694
CMTR2	1356.93057959143	-0.210400374150345	0.0640952164403294	-3.28262210248125	0.0010284643459148	0.00367320777492432
NKAIN1	59.2299361867971	-0.51716148277674	0.157560131815265	-3.28231181846876	0.00102959681701632	0.003676647735818
CSNK1G2-AS1	2.03652901920537	0.535250948242814	0.163110302625234	3.28152752847635	0.00103246445694351	0.0036862817629938
THUMPD3	1519.42004038795	0.152964961503548	0.0466183223530846	3.28121978189175	0.00103359170444344	0.00368969979648023
FLOT2	8870.10369257596	0.192871342800077	0.0587827011653258	3.28109016728626	0.00103406681162491	0.00369078908850014
ECSCR	96.9251888438699	-0.35188045357954	0.107247560466094	-3.28101126077162	0.00103435614536379	0.00369121506928098
LINC01497	1.00649683211427	-1.34367990215451	0.409557881089592	-3.28080587432422	0.00103510960597556	0.00369329692634888
ABHD13	1034.42295181537	-0.192247799583331	0.0586004970538344	-3.28065134680886	0.00103567682527551	0.00369470078314467
PLK2	5449.49535186009	-0.378434168421391	0.115354958501307	-3.28060599507827	0.00103584335103775	0.00369470078314467
INAFM2	319.785194184157	-0.266085464347353	0.0811157694022662	-3.28031733296878	0.00103690386233682	0.00369787606678337
METTL26	2100.38774647705	-0.282058167597852	0.085990570971877	-3.28010576520184	0.00103768177588655	0.00369972627347765
SMIM22	301.692537566911	0.786206396702649	0.239690965287142	3.28008356827634	0.00103776342306021	0.00369972627347765
RARS1	4168.20632244038	-0.172216252774399	0.0525095201805889	-3.27971484374869	0.0010391205760688	0.00370395655110537
CSNK2A2	4607.50960526395	-0.161592959590307	0.0492728466565637	-3.27955396441015	0.00103971323416035	0.00370546083699195
ALDH3B2	6716.17355629356	-0.523433825339053	0.159628309547822	-3.2790789229165	0.00104146504974224	0.00371109510258497
CD300LB	41.1476385027979	-0.478956701276167	0.146081186663886	-3.27870215333192	0.00104285640870926	0.00371544330026604
CALCA	2.26682956019798	1.12587435940743	0.343409465018726	3.27851871917984	0.00104353442851704	0.00371724903465345
IL23A	206.300903838219	0.428669053515018	0.130755001551277	3.27841419776903	0.00104392094894084	0.00371801597609485
NKPD1	273.68700476683	-0.5445801351931	0.166113285693819	-3.27836592310186	0.001044099513492	0.00371804213438483
OPA3	2014.1248862315	0.148037984090019	0.0451600666871295	3.27807275209826	0.00104518453926255	0.00372129566651685
PHF12	2066.78515201096	0.161543729157163	0.0492820774201405	3.27794073654743	0.00104567346937037	0.00372233946734298
TDP2	2213.66050369891	-0.209661234791601	0.0639620392609322	-3.27790103652404	0.00104582054295462	0.00372233946734298
ARHGAP36	9.5849455038026	-0.921433133310099	0.281137343832132	-3.27751952391031	0.00104723487911953	0.00372676260243865
CCDC173	10.3895378264337	0.468963227778548	0.143097345089316	3.27723220501289	0.00104830119024118	0.00372994598493974
LINC01634	8.2883264194114	-0.696751125840952	0.212627788840948	-3.2768582584572	0.00104969050252749	0.00373427740209444
ARHGAP1	9196.63115831318	-0.213682854143192	0.0652184710270273	-3.2764161866757	0.00105133511578205	0.00373942155749706
NPIPB13	5.89543257116634	0.585254539225301	0.178628568800322	3.27637702723533	0.00105148091319719	0.00373942155749706
LOC100506682	0.642005203803303	-1.04109329937834	0.317762634687515	-3.27632385224317	0.00105167892290108	0.00373951331436007
CLEC18B	11.8423536432105	-0.591704026543518	0.180625690506934	-3.27585751995121	0.00105341690042859	0.00374507989404171
PARS2	317.43094279495	0.160776875265004	0.049080392655576	3.27578624713261	0.00105368276165061	0.00374541187907072
SLFN11	1454.56373011211	0.352907189672793	0.10773666452042	3.27564614371278	0.0010542055551256	0.00374665689518043
PRR5-ARHGAP8	10.8625898047365	-0.510298054215863	0.15579258902716	-3.27549633395527	0.0010547648331283	0.00374803114897416
ARFRP1	2880.33021383668	-0.257946883509627	0.0787537076227427	-3.27536177401681	0.00105526741367988	0.00374920351571638
LBP	48.4490444833231	-0.742069320733569	0.226594290117712	-3.27488093520837	0.00105706515471036	0.00375497625299125
MOSPD2	772.129582614213	0.187291306712443	0.0572014932850965	3.2742380654115	0.00105947311747654	0.00376291441707607
PYHIN1	85.9187894991111	0.501258738338382	0.153094213730692	3.27418473973252	0.00105967308436	0.003763009162204
PPM1K	629.298298879939	0.301044835502326	0.0919547340311716	3.27383727084976	0.001060976919175	0.00376702318506951
PDIA4	14771.9460928598	-0.194668888323792	0.0594702023735789	-3.27338533507797	0.00106267497390687	0.00377243535366809
HTR6	3.19111290538234	0.537707229507741	0.164283174396642	3.27305112944502	0.00106393229880292	0.00377628144303782
SFTA2	13.8242269269028	-0.967971130677774	0.295752829152549	-3.2729057350065	0.00106447972099728	0.00377760698503937
GATAD2A	6098.65631542644	-0.143429316685335	0.0438265262855078	-3.27265993546842	0.00106540576941971	0.00377980464419426
